run_id,date,plant,production_line,machine_id,product_id,shift,planned_minutes,operating_minutes,ideal_cycle_time_seconds,planned_units,actual_units,good_units,scrap_units,rework_units,operator_team
RUN-00985,2025-05-04,North Plant,Line A,M-101,P-200,Day,342.1,296.7,55.0,373.2,340.4,327.5,8.2,4.8,Team C
RUN-00986,2025-05-04,North Plant,Line A,M-102,P-300,Day,339.4,314.2,36.0,565.7,518.5,501.3,10.3,6.9,Team D
RUN-00987,2025-05-04,North Plant,Line B,M-103,P-500,Day,379.9,329.8,39.0,584.4,520.6,501.3,12.2,7.1,Team A
RUN-00988,2025-05-04,South Plant,Line C,M-201,P-100,Day,456.1,417.1,42.0,651.6,591.3,572.0,11.5,7.8,Team B
RUN-00989,2025-05-04,South Plant,Line C,M-202,P-500,Swing,412.0,374.8,39.0,633.8,553.1,532.0,13.3,7.7,Team A
RUN-00990,2025-05-04,South Plant,Line D,M-203,P-100,Swing,361.4,343.2,42.0,516.2,466.4,451.4,8.9,6.1,Team B
RUN-00991,2025-05-04,West Plant,Line E,M-301,P-500,Night,443.8,389.2,39.0,682.8,568.4,544.7,13.5,10.2,Team A
RUN-00992,2025-05-04,West Plant,Line E,M-302,P-400,Day,384.0,327.3,48.0,480.0,448.5,433.4,9.0,6.1,Team C
RUN-00993,2025-05-05,North Plant,Line A,M-101,P-300,Day,427.2,389.4,36.0,712.0,633.2,609.2,15.2,8.9,Team D
RUN-00994,2025-05-05,North Plant,Line A,M-102,P-600,Day,457.5,418.1,51.0,538.2,493.2,476.8,9.8,6.6,Team A
RUN-00995,2025-05-05,North Plant,Line B,M-103,P-400,Day,430.9,364.2,48.0,538.6,478.2,460.5,11.2,6.6,Team C
RUN-00996,2025-05-05,South Plant,Line C,M-201,P-400,Swing,429.0,381.1,48.0,536.3,480.6,464.9,9.3,6.4,Team D
RUN-00997,2025-05-05,South Plant,Line C,M-202,P-400,Day,361.3,312.0,48.0,451.6,407.8,392.3,9.8,5.7,Team C
RUN-00998,2025-05-05,South Plant,Line D,M-203,P-600,Day,444.6,396.8,51.0,523.0,487.7,472.0,9.3,6.4,Team C
RUN-00999,2025-05-05,West Plant,Line E,M-301,P-300,Night,422.8,387.4,36.0,704.7,598.0,573.1,14.2,10.7,Team D
RUN-01000,2025-05-05,West Plant,Line E,M-302,P-500,Swing,451.4,380.6,39.0,694.5,615.2,594.5,12.4,8.3,Team B
RUN-01001,2025-05-06,North Plant,Line A,M-101,P-600,Day,440.0,402.1,51.0,517.7,463.6,446.0,11.1,6.5,Team D
RUN-01002,2025-05-06,North Plant,Line A,M-102,P-300,Day,350.8,326.8,36.0,584.7,547.5,529.3,10.8,7.3,Team D
RUN-01003,2025-05-06,North Plant,Line B,M-103,P-200,Day,453.1,394.0,55.0,494.3,443.1,426.7,10.4,6.1,Team A
RUN-01004,2025-05-06,South Plant,Line C,M-201,P-400,Night,467.8,448.0,48.0,584.8,502.1,483.7,9.8,8.6,Team A
RUN-01005,2025-05-06,South Plant,Line C,M-202,P-600,Day,383.5,359.8,51.0,451.2,397.4,382.3,9.5,5.6,Team B
RUN-01006,2025-05-06,South Plant,Line D,M-203,P-100,Day,430.3,364.3,42.0,614.7,573.1,554.7,11.0,7.5,Team C
RUN-01007,2025-05-06,West Plant,Line E,M-301,P-500,Day,399.1,379.4,39.0,614.1,542.7,522.3,12.9,7.5,Team A
RUN-01008,2025-05-06,West Plant,Line E,M-302,P-600,Swing,475.4,428.0,51.0,559.3,489.1,472.6,9.8,6.6,Team C
RUN-01009,2025-05-07,North Plant,Line A,M-101,P-300,Day,386.8,370.6,36.0,644.7,576.9,555.0,13.8,8.1,Team B
RUN-01010,2025-05-07,North Plant,Line A,M-102,P-300,Day,423.2,391.9,36.0,705.3,646.2,624.8,12.8,8.7,Team B
RUN-01011,2025-05-07,North Plant,Line B,M-103,P-300,Day,445.1,423.7,36.0,741.8,655.5,631.2,15.4,9.0,Team C
RUN-01012,2025-05-07,South Plant,Line C,M-201,P-400,Swing,403.6,353.1,48.0,504.5,456.5,441.6,8.9,6.0,Team D
RUN-01013,2025-05-07,South Plant,Line C,M-202,P-100,Swing,363.5,348.7,42.0,519.2,443.8,427.0,10.7,6.2,Team D
RUN-01014,2025-05-07,South Plant,Line D,M-203,P-100,Swing,425.9,401.8,42.0,608.5,550.1,532.4,10.5,7.2,Team C
RUN-01015,2025-05-07,West Plant,Line E,M-301,P-500,Swing,427.8,401.8,39.0,658.2,569.8,548.4,13.5,7.9,Team B
RUN-01016,2025-05-07,West Plant,Line E,M-302,P-600,Swing,435.6,409.6,51.0,512.5,452.4,437.2,9.1,6.1,Team A
RUN-01017,2025-05-08,North Plant,Line A,M-101,P-300,Day,417.4,356.4,36.0,695.6,633.4,609.3,15.2,8.9,Team C
RUN-01018,2025-05-08,North Plant,Line A,M-102,P-200,Night,406.3,365.9,55.0,443.2,377.5,363.5,7.5,6.6,Team C
RUN-01019,2025-05-08,North Plant,Line B,M-103,P-400,Swing,408.0,369.8,48.0,510.0,442.1,425.7,10.4,6.1,Team B
RUN-01020,2025-05-08,South Plant,Line C,M-201,P-400,Day,353.9,338.8,48.0,442.4,416.3,402.7,8.1,5.5,Team B
RUN-01021,2025-05-08,South Plant,Line C,M-202,P-600,Day,369.2,348.8,51.0,434.3,388.2,373.4,9.3,5.4,Team A
RUN-01022,2025-05-08,South Plant,Line D,M-203,P-400,Swing,403.2,379.5,48.0,504.0,444.7,430.3,8.5,5.8,Team A
RUN-01023,2025-05-08,West Plant,Line E,M-301,P-100,Swing,388.9,342.2,42.0,555.6,487.2,468.8,11.6,6.8,Team C
RUN-01024,2025-05-08,West Plant,Line E,M-302,P-100,Night,315.0,275.1,42.0,450.0,395.3,380.4,8.0,6.9,Team D
RUN-01025,2025-05-09,North Plant,Line A,M-101,P-100,Swing,466.5,395.4,42.0,666.4,566.2,544.7,13.6,7.9,Team A
RUN-01026,2025-05-09,North Plant,Line A,M-102,P-300,Day,361.2,316.4,36.0,601.9,553.9,535.5,11.0,7.4,Team B
RUN-01027,2025-05-09,North Plant,Line B,M-103,P-300,Night,420.2,385.7,36.0,700.4,591.3,567.0,13.9,10.5,Team D
RUN-01028,2025-05-09,South Plant,Line C,M-201,P-400,Swing,474.9,417.8,48.0,593.6,519.6,502.6,10.1,6.9,Team B
RUN-01029,2025-05-09,South Plant,Line C,M-202,P-600,Swing,460.8,396.7,51.0,542.1,457.3,440.0,11.0,6.4,Team C
RUN-01030,2025-05-09,South Plant,Line D,M-203,P-200,Day,421.2,380.6,55.0,459.5,426.8,413.0,8.2,5.6,Team A
RUN-01031,2025-05-09,West Plant,Line E,M-301,P-400,Swing,421.4,356.7,48.0,526.7,457.1,439.9,10.9,6.3,Team B
RUN-01032,2025-05-09,West Plant,Line E,M-302,P-200,Night,408.2,370.9,55.0,445.3,391.2,376.4,7.9,6.9,Team A
RUN-01033,2025-05-10,North Plant,Line A,M-101,P-200,Swing,468.8,443.3,55.0,511.4,442.7,425.9,10.6,6.2,Team C
RUN-01034,2025-05-10,North Plant,Line A,M-102,P-500,Night,469.6,425.0,39.0,722.4,633.2,609.7,12.5,11.0,Team B
RUN-01035,2025-05-10,North Plant,Line B,M-103,P-500,Day,392.6,337.8,39.0,604.0,542.8,522.6,12.7,7.4,Team A
RUN-01036,2025-05-10,South Plant,Line C,M-201,P-600,Day,448.4,380.6,51.0,527.5,479.6,463.9,9.3,6.3,Team A
RUN-01037,2025-05-10,South Plant,Line C,M-202,P-600,Swing,501.2,445.4,51.0,589.7,515.4,495.8,12.4,7.2,Team A
RUN-01038,2025-05-10,South Plant,Line D,M-203,P-200,Swing,440.4,376.4,55.0,480.4,424.9,411.3,8.1,5.5,Team B
RUN-01039,2025-05-10,West Plant,Line E,M-301,P-300,Day,379.1,340.3,36.0,631.9,557.5,536.5,13.3,7.7,Team C
RUN-01040,2025-05-10,West Plant,Line E,M-302,P-600,Swing,421.5,366.0,51.0,495.8,432.1,417.5,8.7,5.9,Team A
RUN-01041,2025-05-11,North Plant,Line A,M-101,P-100,Night,444.4,411.2,42.0,634.8,532.4,510.1,12.8,9.6,Team D
RUN-01042,2025-05-11,North Plant,Line A,M-102,P-500,Swing,485.9,441.1,39.0,747.5,660.4,638.5,13.1,8.8,Team A
RUN-01043,2025-05-11,North Plant,Line B,M-103,P-600,Day,446.2,399.4,51.0,524.9,467.9,450.5,11.0,6.4,Team B
RUN-01044,2025-05-11,South Plant,Line C,M-201,P-100,Swing,399.6,375.1,42.0,570.8,499.2,482.9,9.7,6.6,Team C
RUN-01045,2025-05-11,South Plant,Line C,M-202,P-400,Swing,423.3,393.7,48.0,529.1,460.4,442.9,11.0,6.4,Team A
RUN-01046,2025-05-11,South Plant,Line D,M-203,P-600,Night,398.4,343.9,51.0,468.7,408.4,393.6,7.8,7.0,Team C
RUN-01047,2025-05-11,West Plant,Line E,M-301,P-200,Swing,438.8,388.0,55.0,478.6,418.9,403.2,10.0,5.8,Team C
RUN-01048,2025-05-11,West Plant,Line E,M-302,P-500,Day,352.7,317.0,39.0,542.7,506.9,489.9,10.2,6.9,Team B
RUN-01049,2025-05-12,North Plant,Line A,M-101,P-400,Night,367.8,325.8,48.0,459.8,392.8,376.3,9.4,7.1,Team D
RUN-01050,2025-05-12,North Plant,Line A,M-102,P-600,Night,446.5,414.2,51.0,525.2,449.7,433.0,8.9,7.8,Team C
RUN-01051,2025-05-12,North Plant,Line B,M-103,P-200,Night,335.3,289.7,55.0,365.8,308.4,295.7,7.2,5.5,Team B
RUN-01052,2025-05-12,South Plant,Line C,M-201,P-200,Day,383.8,350.4,55.0,418.7,384.3,371.8,7.5,5.1,Team D
RUN-01053,2025-05-12,South Plant,Line C,M-202,P-400,Day,509.3,474.4,48.0,636.6,573.4,551.6,13.8,8.0,Team B
RUN-01054,2025-05-12,South Plant,Line D,M-203,P-200,Swing,502.4,427.6,55.0,548.1,484.2,468.6,9.3,6.3,Team D
RUN-01055,2025-05-12,West Plant,Line E,M-301,P-100,Swing,393.4,331.0,42.0,561.9,481.0,462.9,11.4,6.7,Team C
RUN-01056,2025-05-12,West Plant,Line E,M-302,P-100,Swing,435.4,380.5,42.0,622.0,541.8,523.6,10.9,7.3,Team D
RUN-01057,2025-05-13,North Plant,Line A,M-101,P-600,Swing,450.1,396.7,51.0,529.5,457.7,440.3,11.0,6.4,Team B
RUN-01058,2025-05-13,North Plant,Line A,M-102,P-400,Day,433.1,380.9,48.0,541.4,497.2,480.7,9.8,6.7,Team A
RUN-01059,2025-05-13,North Plant,Line B,M-103,P-500,Day,373.1,319.9,39.0,574.0,507.1,488.2,11.9,7.0,Team C
RUN-01060,2025-05-13,South Plant,Line C,M-201,P-600,Day,382.6,337.1,51.0,450.1,415.4,401.8,8.1,5.5,Team C
RUN-01061,2025-05-13,South Plant,Line C,M-202,P-200,Night,380.0,335.5,55.0,414.5,344.2,329.7,8.3,6.2,Team C
RUN-01062,2025-05-13,South Plant,Line D,M-203,P-200,Night,398.0,347.6,55.0,434.2,384.6,370.6,7.3,6.6,Team C
RUN-01063,2025-05-13,West Plant,Line E,M-301,P-500,Day,467.9,409.7,39.0,719.8,647.7,623.3,15.4,9.0,Team A
RUN-01064,2025-05-13,West Plant,Line E,M-302,P-500,Day,474.2,409.9,39.0,729.5,674.6,651.9,13.6,9.1,Team C
RUN-01065,2025-05-14,North Plant,Line A,M-101,P-300,Night,409.0,387.9,36.0,681.6,577.5,553.2,13.9,10.4,Team D
RUN-01066,2025-05-14,North Plant,Line A,M-102,P-400,Night,398.3,373.8,48.0,497.9,429.6,413.6,8.5,7.5,Team C
RUN-01067,2025-05-14,North Plant,Line B,M-103,P-100,Swing,433.4,410.1,42.0,619.2,544.3,524.1,12.8,7.5,Team A
RUN-01068,2025-05-14,South Plant,Line C,M-201,P-200,Night,451.5,396.4,55.0,492.6,434.7,418.7,8.5,7.5,Team B
RUN-01069,2025-05-14,South Plant,Line C,M-202,P-300,Day,410.8,377.1,36.0,684.6,614.9,591.6,14.8,8.6,Team D
RUN-01070,2025-05-14,South Plant,Line D,M-203,P-200,Swing,477.1,448.2,55.0,520.4,458.9,444.1,8.8,6.0,Team B
RUN-01071,2025-05-14,West Plant,Line E,M-301,P-500,Day,439.5,381.7,39.0,676.1,598.7,576.1,14.2,8.3,Team C
RUN-01072,2025-05-14,West Plant,Line E,M-302,P-400,Night,456.1,434.1,48.0,570.2,492.0,473.5,9.9,8.6,Team A
RUN-01073,2025-05-15,North Plant,Line A,M-101,P-300,Swing,359.7,320.9,36.0,599.5,514.6,495.0,12.3,7.2,Team B
RUN-01074,2025-05-15,North Plant,Line A,M-102,P-200,Swing,464.3,392.3,55.0,506.5,452.1,437.1,8.9,6.1,Team B
RUN-01075,2025-05-15,North Plant,Line B,M-103,P-200,Swing,424.9,385.1,55.0,463.6,395.1,380.5,9.3,5.4,Team A
RUN-01076,2025-05-15,South Plant,Line C,M-201,P-400,Swing,435.3,408.4,48.0,544.1,478.3,462.7,9.3,6.3,Team B
RUN-01077,2025-05-15,South Plant,Line C,M-202,P-100,Day,382.2,354.4,42.0,546.0,482.3,463.9,11.6,6.8,Team D
RUN-01078,2025-05-15,South Plant,Line D,M-203,P-300,Swing,384.1,338.9,36.0,640.2,562.9,544.8,10.8,7.3,Team A
RUN-01079,2025-05-15,West Plant,Line E,M-301,P-600,Day,390.4,371.6,51.0,459.3,403.6,388.4,9.6,5.6,Team B
RUN-01080,2025-05-15,West Plant,Line E,M-302,P-600,Swing,387.6,353.6,51.0,456.0,409.5,395.7,8.2,5.6,Team D
RUN-01081,2025-05-16,North Plant,Line A,M-101,P-100,Day,425.4,394.7,42.0,607.7,542.0,521.4,13.0,7.6,Team B
RUN-01082,2025-05-16,North Plant,Line A,M-102,P-400,Day,378.7,325.1,48.0,473.3,444.2,429.5,8.8,5.9,Team D
RUN-01083,2025-05-16,North Plant,Line B,M-103,P-300,Day,450.4,430.2,36.0,750.6,682.3,656.9,16.0,9.4,Team D
RUN-01084,2025-05-16,South Plant,Line C,M-201,P-200,Day,358.9,320.7,55.0,391.6,362.8,351.0,7.1,4.8,Team D
RUN-01085,2025-05-16,South Plant,Line C,M-202,P-100,Day,500.9,476.8,42.0,715.6,631.7,607.7,15.2,8.8,Team C
RUN-01086,2025-05-16,South Plant,Line D,M-203,P-200,Swing,436.0,369.5,55.0,475.6,418.9,405.5,8.0,5.5,Team A
RUN-01087,2025-05-16,West Plant,Line E,M-301,P-400,Swing,451.8,382.5,48.0,564.8,491.4,472.9,11.7,6.8,Team A
RUN-01088,2025-05-16,West Plant,Line E,M-302,P-100,Night,428.0,364.5,42.0,611.5,529.0,509.1,10.6,9.3,Team D
RUN-01089,2025-05-17,North Plant,Line A,M-101,P-400,Swing,372.5,343.5,48.0,465.7,395.5,380.5,9.5,5.5,Team A
RUN-01090,2025-05-17,North Plant,Line A,M-102,P-600,Day,431.8,414.5,51.0,508.1,469.7,454.2,9.3,6.3,Team A
RUN-01091,2025-05-17,North Plant,Line B,M-103,P-100,Day,454.7,430.2,42.0,649.6,581.6,560.0,13.6,8.0,Team A
RUN-01092,2025-05-17,South Plant,Line C,M-201,P-500,Night,399.9,371.7,39.0,615.3,533.8,514.3,10.4,9.2,Team D
RUN-01093,2025-05-17,South Plant,Line C,M-202,P-600,Day,499.8,471.4,51.0,588.0,522.2,502.4,12.5,7.3,Team C
RUN-01094,2025-05-17,South Plant,Line D,M-203,P-600,Day,450.0,391.8,51.0,529.4,482.0,466.5,9.2,6.3,Team D
RUN-01095,2025-05-17,West Plant,Line E,M-301,P-400,Day,455.9,430.8,48.0,569.9,513.7,494.4,12.2,7.1,Team C
RUN-01096,2025-05-17,West Plant,Line E,M-302,P-100,Day,410.0,373.5,42.0,585.7,544.2,525.9,10.9,7.4,Team A
RUN-01097,2025-05-18,North Plant,Line A,M-101,P-400,Day,435.2,371.3,48.0,544.0,483.2,464.9,11.6,6.8,Team C
RUN-01098,2025-05-18,North Plant,Line A,M-102,P-400,Night,382.8,347.7,48.0,478.5,409.1,393.9,8.1,7.1,Team A
RUN-01099,2025-05-18,North Plant,Line B,M-103,P-200,Swing,394.4,344.7,55.0,430.3,374.8,360.9,8.8,5.1,Team A
RUN-01100,2025-05-18,South Plant,Line C,M-201,P-600,Night,467.0,439.5,51.0,549.4,475.4,457.9,9.2,8.2,Team B
RUN-01101,2025-05-18,South Plant,Line C,M-202,P-600,Swing,367.1,321.5,51.0,431.8,375.0,360.8,9.0,5.3,Team B
RUN-01102,2025-05-18,South Plant,Line D,M-203,P-300,Swing,421.2,381.6,36.0,702.1,638.1,617.6,12.2,8.3,Team B
RUN-01103,2025-05-18,West Plant,Line E,M-301,P-300,Swing,398.6,381.3,36.0,664.3,567.5,546.2,13.5,7.9,Team C
RUN-01104,2025-05-18,West Plant,Line E,M-302,P-500,Swing,458.3,388.5,39.0,705.1,616.9,596.1,12.4,8.4,Team C
RUN-01105,2025-05-19,North Plant,Line A,M-101,P-400,Day,412.9,361.8,48.0,516.1,468.9,451.0,11.3,6.6,Team A
RUN-01106,2025-05-19,North Plant,Line A,M-102,P-300,Day,424.0,374.6,36.0,706.6,662.8,640.8,13.1,8.9,Team C
RUN-01107,2025-05-19,North Plant,Line B,M-103,P-200,Day,376.5,346.2,55.0,410.8,366.0,352.4,8.6,5.0,Team A
RUN-01108,2025-05-19,South Plant,Line C,M-201,P-500,Day,417.0,351.2,39.0,641.5,584.9,565.8,11.4,7.7,Team A
RUN-01109,2025-05-19,South Plant,Line C,M-202,P-300,Swing,449.1,430.2,36.0,748.5,633.6,609.6,15.2,8.9,Team D
RUN-01110,2025-05-19,South Plant,Line D,M-203,P-200,Swing,418.6,371.0,55.0,456.7,410.7,397.5,7.8,5.4,Team D
RUN-01111,2025-05-19,West Plant,Line E,M-301,P-600,Day,490.3,445.3,51.0,576.8,526.9,507.0,12.5,7.3,Team C
RUN-01112,2025-05-19,West Plant,Line E,M-302,P-400,Day,471.0,440.3,48.0,588.7,539.1,521.0,10.8,7.3,Team B
RUN-01113,2025-05-20,North Plant,Line A,M-101,P-400,Swing,377.5,358.5,48.0,471.8,407.8,392.3,9.8,5.7,Team A
RUN-01114,2025-05-20,North Plant,Line A,M-102,P-200,Swing,479.1,406.3,55.0,522.6,463.5,448.1,9.2,6.2,Team C
RUN-01115,2025-05-20,North Plant,Line B,M-103,P-300,Night,438.9,371.7,36.0,731.6,621.3,595.7,14.6,11.0,Team D
RUN-01116,2025-05-20,South Plant,Line C,M-201,P-400,Swing,445.4,412.1,48.0,556.8,485.8,469.9,9.4,6.4,Team B
RUN-01117,2025-05-20,South Plant,Line C,M-202,P-600,Day,420.7,375.6,51.0,494.9,437.8,421.2,10.5,6.1,Team C
RUN-01118,2025-05-20,South Plant,Line D,M-203,P-600,Night,391.8,343.8,51.0,461.0,401.9,387.4,7.7,6.9,Team C
RUN-01119,2025-05-20,West Plant,Line E,M-301,P-100,Swing,411.7,382.1,42.0,588.1,509.0,489.9,12.1,7.1,Team C
RUN-01120,2025-05-20,West Plant,Line E,M-302,P-100,Night,443.6,382.2,42.0,633.7,546.1,525.5,11.0,9.6,Team A
RUN-01121,2025-05-21,North Plant,Line A,M-101,P-100,Swing,376.4,328.0,42.0,537.7,465.3,447.7,11.2,6.5,Team A
RUN-01122,2025-05-21,North Plant,Line A,M-102,P-300,Swing,371.0,347.1,36.0,618.3,545.2,527.1,10.8,7.3,Team A
RUN-01123,2025-05-21,North Plant,Line B,M-103,P-100,Night,358.4,319.7,42.0,511.9,426.3,408.8,10.0,7.6,Team B
RUN-01124,2025-05-21,South Plant,Line C,M-201,P-600,Day,477.0,421.3,51.0,561.2,521.1,504.1,10.1,6.9,Team D
RUN-01125,2025-05-21,South Plant,Line C,M-202,P-600,Day,387.8,331.9,51.0,456.2,413.1,397.4,9.9,5.8,Team A
RUN-01126,2025-05-21,South Plant,Line D,M-203,P-500,Swing,428.7,366.8,39.0,659.5,589.0,570.1,11.3,7.7,Team B
RUN-01127,2025-05-21,West Plant,Line E,M-301,P-600,Day,418.3,384.3,51.0,492.1,448.4,431.5,10.7,6.2,Team C
RUN-01128,2025-05-21,West Plant,Line E,M-302,P-600,Night,331.6,300.4,51.0,390.1,335.4,322.7,6.7,5.9,Team C
RUN-01129,2025-05-22,North Plant,Line A,M-101,P-400,Swing,444.1,413.2,48.0,555.1,478.7,460.5,11.5,6.7,Team D
RUN-01130,2025-05-22,North Plant,Line A,M-102,P-600,Day,459.5,418.2,51.0,540.6,491.7,475.4,9.7,6.6,Team D
RUN-01131,2025-05-22,North Plant,Line B,M-103,P-500,Swing,442.4,412.5,39.0,680.6,581.4,559.8,13.6,8.0,Team A
RUN-01132,2025-05-22,South Plant,Line C,M-201,P-200,Night,439.7,414.5,55.0,479.7,418.3,403.0,8.1,7.2,Team C
RUN-01133,2025-05-22,South Plant,Line C,M-202,P-100,Swing,519.6,489.7,42.0,742.2,648.4,623.8,15.6,9.1,Team B
RUN-01134,2025-05-22,South Plant,Line D,M-203,P-300,Day,473.6,441.0,36.0,789.4,719.9,696.8,13.8,9.4,Team D
RUN-01135,2025-05-22,West Plant,Line E,M-301,P-100,Swing,406.3,344.1,42.0,580.4,507.0,487.9,12.1,7.0,Team B
RUN-01136,2025-05-22,West Plant,Line E,M-302,P-400,Swing,436.2,402.3,48.0,545.3,490.7,474.2,9.9,6.7,Team D
RUN-01137,2025-05-23,North Plant,Line A,M-101,P-300,Day,439.6,374.5,36.0,732.7,668.8,643.4,16.1,9.4,Team A
RUN-01138,2025-05-23,North Plant,Line A,M-102,P-500,Day,397.4,376.2,39.0,611.4,553.7,535.4,11.0,7.4,Team D
RUN-01139,2025-05-23,North Plant,Line B,M-103,P-500,Night,426.8,404.9,39.0,656.6,552.3,529.6,12.9,9.8,Team D
RUN-01140,2025-05-23,South Plant,Line C,M-201,P-100,Day,412.5,390.8,42.0,589.2,549.2,531.2,10.7,7.3,Team B
RUN-01141,2025-05-23,South Plant,Line C,M-202,P-300,Day,473.7,449.9,36.0,789.5,711.1,684.1,17.1,10.0,Team D
RUN-01142,2025-05-23,South Plant,Line D,M-203,P-200,Day,411.4,389.8,55.0,448.7,421.6,408.0,8.1,5.5,Team C
RUN-01143,2025-05-23,West Plant,Line E,M-301,P-400,Swing,392.3,375.1,48.0,490.4,430.4,414.2,10.2,6.0,Team A
RUN-01144,2025-05-23,West Plant,Line E,M-302,P-200,Night,415.7,386.8,55.0,453.5,396.2,381.3,8.0,7.0,Team A
RUN-01145,2025-05-24,North Plant,Line A,M-101,P-200,Day,427.6,371.5,55.0,466.5,417.2,401.3,10.0,5.8,Team C
RUN-01146,2025-05-24,North Plant,Line A,M-102,P-500,Day,436.1,415.1,39.0,670.9,624.7,603.9,12.4,8.4,Team A
RUN-01147,2025-05-24,North Plant,Line B,M-103,P-500,Swing,496.7,438.2,39.0,764.2,664.1,639.4,15.6,9.1,Team B
RUN-01148,2025-05-24,South Plant,Line C,M-201,P-500,Swing,419.7,379.0,39.0,645.6,567.9,549.3,11.0,7.5,Team D
RUN-01149,2025-05-24,South Plant,Line C,M-202,P-300,Day,443.4,411.0,36.0,739.0,662.5,637.3,15.9,9.3,Team A
RUN-01150,2025-05-24,South Plant,Line D,M-203,P-300,Day,465.2,439.1,36.0,775.3,718.9,695.7,13.7,9.4,Team D
RUN-01151,2025-05-24,West Plant,Line E,M-301,P-100,Day,421.8,395.4,42.0,602.5,547.3,526.7,13.0,7.6,Team C
RUN-01152,2025-05-24,West Plant,Line E,M-302,P-500,Swing,398.1,339.8,39.0,612.4,532.4,514.4,10.7,7.2,Team D
RUN-01153,2025-05-25,North Plant,Line A,M-101,P-100,Night,426.7,392.2,42.0,609.6,521.9,499.9,12.5,9.4,Team C
RUN-01154,2025-05-25,North Plant,Line A,M-102,P-600,Day,460.1,417.6,51.0,541.3,504.3,487.5,10.0,6.8,Team B
RUN-01155,2025-05-25,North Plant,Line B,M-103,P-300,Swing,440.9,373.7,36.0,734.9,644.1,620.2,15.1,8.8,Team C
RUN-01156,2025-05-25,South Plant,Line C,M-201,P-500,Night,406.9,376.8,39.0,626.0,549.0,528.9,10.7,9.5,Team C
RUN-01157,2025-05-25,South Plant,Line C,M-202,P-400,Swing,454.0,400.5,48.0,567.5,481.9,463.5,11.6,6.7,Team D
RUN-01158,2025-05-25,South Plant,Line D,M-203,P-400,Swing,380.3,327.4,48.0,475.3,427.9,414.1,8.2,5.6,Team C
RUN-01159,2025-05-25,West Plant,Line E,M-301,P-300,Day,384.2,346.9,36.0,640.3,568.3,546.9,13.5,7.9,Team A
RUN-01160,2025-05-25,West Plant,Line E,M-302,P-300,Night,446.4,409.9,36.0,743.9,638.7,614.7,12.8,11.2,Team C
RUN-01161,2025-05-26,North Plant,Line A,M-101,P-200,Swing,346.1,310.4,55.0,377.6,324.7,312.4,7.8,4.5,Team A
RUN-01162,2025-05-26,North Plant,Line A,M-102,P-200,Day,380.2,345.3,55.0,414.8,378.8,366.2,7.5,5.1,Team B
RUN-01163,2025-05-26,North Plant,Line B,M-103,P-100,Swing,388.1,330.7,42.0,554.5,474.1,456.4,11.1,6.5,Team D
RUN-01164,2025-05-26,South Plant,Line C,M-201,P-500,Night,359.7,313.0,39.0,553.3,472.5,455.1,9.2,8.1,Team D
RUN-01165,2025-05-26,South Plant,Line C,M-202,P-400,Day,438.9,397.9,48.0,548.6,491.1,472.4,11.8,6.9,Team D
RUN-01166,2025-05-26,South Plant,Line D,M-203,P-300,Day,426.1,395.4,36.0,710.1,663.3,641.9,12.7,8.7,Team C
RUN-01167,2025-05-26,West Plant,Line E,M-301,P-400,Swing,366.6,313.6,48.0,458.2,398.3,383.3,9.5,5.5,Team B
RUN-01168,2025-05-26,West Plant,Line E,M-302,P-400,Day,406.6,349.1,48.0,508.2,459.5,444.1,9.2,6.2,Team C
RUN-01169,2025-05-27,North Plant,Line A,M-101,P-100,Day,465.4,430.7,42.0,664.8,586.9,564.6,14.1,8.2,Team B
RUN-01170,2025-05-27,North Plant,Line A,M-102,P-200,Day,440.8,421.1,55.0,480.9,448.5,433.6,8.9,6.0,Team B
RUN-01171,2025-05-27,North Plant,Line B,M-103,P-300,Swing,414.8,390.4,36.0,691.3,589.6,567.7,13.8,8.1,Team A
RUN-01172,2025-05-27,South Plant,Line C,M-201,P-100,Day,385.1,362.6,42.0,550.1,509.4,492.7,9.9,6.7,Team D
RUN-01173,2025-05-27,South Plant,Line C,M-202,P-500,Day,283.7,256.3,39.0,436.4,395.8,380.8,9.5,5.5,Team D
RUN-01174,2025-05-27,South Plant,Line D,M-203,P-200,Day,406.1,380.0,55.0,443.0,405.3,392.2,7.7,5.3,Team D
RUN-01175,2025-05-27,West Plant,Line E,M-301,P-200,Swing,426.0,372.8,55.0,464.7,402.5,387.3,9.6,5.6,Team D
RUN-01176,2025-05-27,West Plant,Line E,M-302,P-500,Day,520.0,453.8,39.0,800.0,735.7,710.9,14.8,10.0,Team D
RUN-01177,2025-05-28,North Plant,Line A,M-101,P-400,Day,396.0,374.0,48.0,495.0,447.9,430.9,10.7,6.3,Team C
RUN-01178,2025-05-28,North Plant,Line A,M-102,P-400,Day,417.8,366.1,48.0,522.2,486.2,470.1,9.6,6.5,Team B
RUN-01179,2025-05-28,North Plant,Line B,M-103,P-300,Swing,475.0,449.0,36.0,791.6,693.6,667.8,16.3,9.5,Team A
RUN-01180,2025-05-28,South Plant,Line C,M-201,P-100,Day,380.3,330.8,42.0,543.2,498.7,482.4,9.7,6.6,Team D
RUN-01181,2025-05-28,South Plant,Line C,M-202,P-200,Day,389.0,357.3,55.0,424.3,378.0,363.6,9.1,5.3,Team C
